age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,id,sex,marital_status,age,education,income,occupation,settlement_size
0.3272727272727273,admin.,married,secondary,no,1535.0,yes,no,unknown,0.43333333333333335,may,0.44144461149675285,0.0,0.0,0.0,unknown,yes,0.017851491109468043,0.0,single,0.125,other / unknown,58258.0,unemployed / unskilled,0.0
0.4727272727272727,blue-collar,married,secondary,no,1596.0,yes,no,unknown,0.43333333333333335,may,0.47727200025590955,0.0,0.0,0.0,unknown,yes,0.01836197126976913,0.0,single,0.6666666666666666,high school,202575.0,management / self-employed / highly qualified employee / officer,1.0
0.6909090909090909,retired,married,secondary,no,1542.0,yes,no,unknown,0.43333333333333335,may,0.5860337161319211,0.0,0.0,0.0,unknown,yes,0.018872451430070214,1.0,non-single (divorced / separated / married / widowed),0.22916666666666663,high school,183657.0,skilled employee / official,0.5
0.3272727272727273,technician,single,unknown,no,3652.0 $,yes,no,unknown,0.43333333333333335,may,0.6487316464604455,0.08333333333333333,0.0,0.0,unknown,yes,0.019382931583095342,1.0,non-single (divorced / separated / married / widowed),0.0625,high school,152267.0,skilled employee / official,0.5
0.6363636363636365,technician,married,tertiary,no,-1.0 $,no,no,unknown,0.43333333333333335,may,0.5348517321902686,0.08333333333333333,0.0,0.0,unknown,yes,0.019893411743396427,1.0,non-single (divorced / separated / married / widowed),0.0625,high school,115240.0,unemployed / unskilled,0.0
0.5272727272727273,blue-collar,married,secondary,no,7180.0,yes,no,unknown,0.43333333333333335,may,0.5841143917341092,0.0,0.0,0.0,unknown,yes,0.020403891903697513,0.0,non-single (divorced / separated / married / widowed),0.14583333333333337,high school,106955.0,skilled employee / official,1.0
0.3454545454545454,blue-collar,divorced,secondary,no,5291.0,yes,no,unknown,0.43333333333333335,may,0.9014426921723546,0.16666666666666669,0.0,0.0,unknown,yes,0.02091437205672264,0.0,single,0.6249999999999999,high school,123641.0,skilled employee / official,0.5
0.3454545454545454,blue-collar,married,secondary,no,1384.0,yes,no,unknown,0.4666666666666667,may,0.7344614695627134,0.25,0.0,0.0,unknown,yes,0.021424852217023727,0.0,single,0.8541666666666666,university,166410.0 $,management / self-employed / highly qualified employee / officer,0.5
0.5454545454545454,blue-collar,divorced,primary,no,-191.0,yes,no,unknown,0.4666666666666667,may,0.4740731262595563,0.0,0.0,0.0,unknown,yes,0.021935332370048855,0.0,single,0.10416666666666663,other / unknown,227385.0,skilled employee / official,1.0
0.6727272727272728,blue-collar,married,primary,no,9999999,yes,no,unknown,0.4666666666666667,may,0.4356866383033169,0.0,0.0,0.0,unknown,yes,0.02244581253034994,1.0,non-single (divorced / separated / married / widowed),0.125,high school,118372.0,skilled employee / official,0.5
0.39999999999999997,blue-collar,married,unknown,no,146.0,yes,no,unknown,0.4666666666666667,may,0.3000543808579378,0.0,0.0,0.0,unknown,yes,0.022956292690651026,0.0,single,0.5833333333333334,high school,9999999,skilled employee / official,0.5
0.4909090909090909,unknown,married,primary,no,341.0,yes,yes,unknown,0.4666666666666667,may,0.3237260484309521,0.08333333333333333,0.0,0.0,unknown,yes,0.023466772843676154,1.0,non-single (divorced / separated / married / widowed),0.1875,high school,111069.0,skilled employee / official,0.0
0.3272727272727273,services,married,primary,no,-9.0,yes,no,unknown,0.4666666666666667,may,0.5796359681392146,0.08333333333333333,0.0,0.0,unknown,yes,0.02397725300397724,0.0,non-single (divorced / separated / married / widowed),0.041666666666666685,high school,139780.0,skilled employee / official,0.0
0.3454545454545454,admin. ,married,primary,no,-306.0,yes,no,unknown,0.4666666666666667,may,0.31093055244553897,0.0,0.0,0.0,unknown,yes,0.024487733164278325,0.0,single,0.35416666666666663,high school,106978.0,skilled employee / official,1.0
0.39999999999999997,technician,married,tertiary,no,0.0,yes,no,unknown,0.4666666666666667,may,0.5738779949457786,0.08333333333333333,0.0,0.0,unknown,yes,0.024998213317303453,1.0,non-single (divorced / separated / married / widowed),0.10416666666666663,high school,110019.0,skilled employee / official,1.0
0.6909090909090909,services,single,primary,no,313.0 $,yes,no,unknown,0.4666666666666667,may,0.5796359681392146,0.08333333333333333,0.0,0.0,unknown,yes,0.025508693477604538,1.0,non-single (divorced / separated / married / widowed),0.20833333333333337,high school,169102.0,skilled employee / official,0.5
0.12727272727272726,management,married,tertiary,no,10576.0,no,no,unknown,0.4666666666666667,may,0.7741275071174941,0.08333333333333333,0.0,0.0,unknown,yes,0.026019173637905624,0.0,single,0.27083333333333337,high school,73703.0,unemployed / unskilled,0.0
0.3454545454545454,retired,divorced,primary,no,-233.0,yes,no,unknown,0.4666666666666667,may,0.7306228207670894,0.08333333333333333,0.0,0.0,unknown,yes,0.02652965379093075,0.0,single,0.6458333333333334,high school,141858.0,management / self-employed / highly qualified employee / officer,1.0
0.3454545454545454,blue-collar,married,primary,no,2453.0,yes,no,unknown,0.4666666666666667,may,0.6640862416429412,0.0,0.0,0.0,unknown,yes,0.027040133951231837,1.0,non-single (divorced / separated / married / widowed),0.4375,university,135959.0,unemployed / unskilled,0.0
0.3636363636363636,technician,single,secondary,no,1364.0,yes,no,unknown,0.4666666666666667,may,1.0,0.4166666666666667,0.0,0.0,unknown,yes,0.027550614104256965,0.0,single,0.41666666666666663,high school,140888.0,management / self-employed / highly qualified employee / officer,1.0
0.2545454545454546,services,single,unknown,no,0.0,yes,no,unknown,0.5,may,0.32052717443459877,0.0,0.0,0.0,unknown,yes,0.02806109426455805,0.0,single,0.9583333333333334,university,157299.0,management / self-employed / highly qualified employee / officer,1.0
0.30909090909090914,technician,maried,tertiary,no,94.0,yes,yes,unknown,0.5,may,0.5111800646172544,0.0,0.0,0.0,unknown,yes,0.028571574424859136,0.0,single,0.29166666666666663,high school,125187.0,skilled employee / official,0.5
0.16363636363636364,self-employed,single,tertiary,no,144.0,yes,no,unknown,0.5,may,0.42353091711717444,0.0,0.0,0.0,unknown,yes,0.029082054577884264,0.0,single,0.6458333333333334,high school,155486.0,skilled employee / official,1.0
0.07272727272727275,blue-collar,married,secondary,no,246.0,yes,no,unknown,0.5,may,0.7223057483765709,0.16666666666666669,0.0,0.0,unknown,yes,0.02959253473818535,0.0,single,0.39583333333333337,high school,151697.0,unemployed / unskilled,0.0
0.16363636363636364,blue-collar,married,secondary,no,92.0,yes,no,unknown,0.5,may,0.4312082147084223,0.0,0.0,0.0,unknown,yes,0.030103014898486435,0.0,non-single (divorced / separated / married / widowed),0.041666666666666685,high school,126400.0,skilled employee / official,0.5
0.12727272727272726,admin.,single,secondary,no,163.0,yes,yes,unknown,0.5,may,0.5047823166245478,0.0,0.0,0.0,unknown,yes,0.030613495051511563,1.0,non-single (divorced / separated / married / widowed),0.5,university,159246.0,skilled employee / official,1.0
0.27272727272727276,services,maried,secondary,no,49.0,yes,no,unknown,0.5,may,0.38706375355874706,0.08333333333333333,0.0,0.0,unknown,yes,0.03112397521181265,0.0,single,0.5625,high school,136138.0,skilled employee / official,0.5
0.2,blue-collar,single,secondary,no,-416.0,yes,no,unknown,0.5,may,0.4817504238508042,0.08333333333333333,0.0,0.0,unknown,yes,0.031634455372113734,1.0,non-single (divorced / separated / married / widowed),0.08333333333333337,high school,84792.0,unemployed / unskilled,0.0
0.036363636363636376,technician,single,secondary,no,409.0,yes,no,unknown,0.5,may,0.5745177697450493,0.0,0.0,0.0,unknown,yes,0.03214493552513886,1.0,single ,0.7916666666666666,university,100210.0,unemployed / unskilled,0.0
0.509090909090909,admin.,divorced,secondary,no,363.0,yes,no,unknown,0.5,may,0.8483413838328902,0.0,0.0,0.0,unknown,yes,0.03265541568543995,0.0,single,0.6666666666666666,high school,93706.0,unemployed / unskilled,0.0
0.09090909090909094,technician,single,tertiary,no,3706.0,yes,no,unknown,0.5,may,0.5649211477559895,0.0,0.0,0.0,unknown,yes,0.033165895838465076,1.0,non-single (divorced / separated / married / widowed),0.1875,high school,133783.0,management / self-employed / highly qualified employee / officer,0.5
0.5818181818181818,management,single,tertiary,no,4393.0,yes,no,unknown,0.5,may,0.8208310674642519,0.16666666666666669,0.0,0.0,unknown,yes,0.03367637599876616,1.0,non-single (divorced / separated / married / widowed),0.14583333333333337,high school,110064.0,skilled employee / official,1.0
0.14545454545454545,technician,single,secondary,no,863.0,yes,no,unknown,0.5,may,0.7542944883401037,0.3333333333333333,0.0,0.0,unknown,yes,0.03418685615906725,0.0,single,0.5625,high school,241068.0,skilled employee / official,0.5
0.2181818181818182,blue-collar,married,primary,no,695.0,yes,yes,unknown,0.5,may,0.6717635392341891,0.25,0.0,0.0,unknown,yes,0.034697336312092375,0.0,single,0.20833333333333337,other / unknown,149022.0,management / self-employed / highly qualified employee / officer,1.0
0.27272727272727276,management,single,secondary,no,792.0,yes,no,unknown,0.5,may,0.7504558395444798,0.25,0.0,0.0,unknown,yes,0.03520781647239346,0.0,single,0.16666666666666663,other / unknown,92973.0,skilled employee / official,1.0
0.3454545454545454,admin.,single,secondary,no,1020.0,yes,no,unknown,0.6,may,0.5553245257669296,0.0,0.0,0.0,unknown,yes,0.035718296632694546,0.0,single,0.7499999999999999,high school,9999999,skilled employee / official,0.5
0.45454545454545453,blue-collar,married,secondary,no,863.0,yes,no,unknown,0.6,may,0.5943507885224396,0.08333333333333333,0.0,0.0,unknown,yes,0.036228776785719674,0.0,single,0.7083333333333334,high school,116604.0,skilled employee / official,0.5
0.16363636363636364,admin.,married,secondary,no,97.0,yes,no,unknown,0.6,may,0.37938645596749915,0.0,0.0,0.0,unknown,yes,0.03673925694602076,1.0,non-single (divorced / separated / married / widowed),0.27083333333333337,bachelors ,71070.0,unemployed / unskilled,0.0
0.16363636363636364,blue-collar,married,secondary,no,754.0,yes,no,unknown,0.6,may,0.6448929976648216,0.25,0.0,0.0,unknown,yes,0.03724973709904589,0.0,single,0.0,other / unknown,128678.0,skilled employee / official,0.5
0.3818181818181818,services,divorced,secondary,no,1040.0,yes,no,unknown,0.6,may,0.3441988420076131,0.16666666666666669,0.0,0.0,unknown,yes,0.03776021725934697,0.0,single,0.7083333333333334,high school,165230.0,skilled employee / official,1.0
0.27272727272727276,management,divorced,tertiary,no,122.0,yes,no,unknown,0.6,may,1.0,0.08333333333333333,0.0,0.0,unknown,yes,0.03827069741964806,0.0,single,0.7916666666666666,university,268340.0,skilled employee / official,0.5
0.14545454545454545,management,single,tertiary,no,880.0,yes,yes,unknown,0.6,may,0.6097053837049354,0.4166666666666667,0.0,0.0,unknown,yes,0.03878117757267319,1.0,non-single (divorced / separated / married / widowed),0.8541666666666666,high school,135070.0,skilled employee / official,0.5
0.3454545454545454,technician,married,secondary,no,0.0,yes,no,unknown,0.6,may,0.3614727615879208,0.3333333333333333,0.0,0.0,unknown,yes,0.03929165773297427,0.0,single,0.29166666666666663,high school,9999999,skilled employee / official,1.0
0.2545454545454546,blue-collar,married,secondary,no,4438.0,yes,no,unknown,0.6333333333333333,may,0.27638271328492353,0.0,0.0,0.0,unknown,yes,0.03980213789327536,0.0,single,0.33333333333333337,high school,9999999,skilled employee / official,0.5
0.2363636363636364,blue-collar,divorced,secondary,no,0.0,yes,no,unknown,0.6333333333333333,may,0.7619717859313516,0.0,0.0,0.0,unknown,yes,0.040312618046300486,0.0,single,0.33333333333333337,high school,195465.0,management / self-employed / highly qualified employee / officer,1.0
0.12727272727272726,services,maried,secondary,no,271.0,yes,no,unknown,0.6333333333333333,may,1.0,0.08333333333333333,0.0,0.0,unknown,yes,0.04082309820660157,0.0,non-single (divorced / separated / married / widowed),0.4375,high school,93372.0,unemployed / unskilled,0.0
0.2363636363636364,management,married,primary,no,102.0,yes,no,unknown,0.6333333333333333,may,0.8445027350372663,0.0,0.0,0.0,unknown,yes,0.04133357836690266,0.0,single,0.08333333333333337,other / unknown,110446.0,skilled employee / official,0.0
0.16363636363636364,blue-collar,married,secondary,no,0.0,yes,no,unknown,0.6333333333333333,may,0.10748216627747025,0.08333333333333333,0.0,0.0,unknown,yes,0.041844058519927785,1.0,non-single (divorced / separated / married / widowed),0.08333333333333337,high school,95186.0,skilled employee / official,0.5
0.2363636363636364,management,married,secondary,no,4170.0,yes,no,unknown,0.6333333333333333,may,1.0,0.0,0.0,0.0,unknown,yes,0.04235453868022887,0.0,single,0.27083333333333337,high school,115343.0,skilled employee / official,0.5
0.2181818181818182,technician,single,secondary,no,85.0,yes,no,unknown,0.6333333333333333,may,0.7472569655481265,0.25,0.0,0.0,unknown,yes,0.042865018833254,0.0,non-single (divorced / separated / married / widowed),0.125,high school,107276.0,skilled employee / official,0.5
0.16363636363636364,admin.,single,secondary,no,431.0,yes,yes,unknown,0.6333333333333333,may,0.6596078180480466,0.0,0.0,0.0,unknown,yes,0.043375498993555084,0.0,single,0.39583333333333337,high school,244716.0 $,management / self-employed / highly qualified employee / officer,1.0
0.39999999999999997,technician,divorced,secondary,no,982.0,yes,no,unknown,0.6333333333333333,may,0.40689677233613736,0.16666666666666669,0.0,0.0,unknown,yes,0.04388597915385617,0.0,single,0.39583333333333337,high school,183108.0,management / self-employed / highly qualified employee / officer,1.0
0.2545454545454546,blue-collar,married,primary,no,408.0,yes,yes,unknown,0.6333333333333333,may,0.6711237644349184,0.08333333333333333,0.0,0.0,unknown,yes,0.0443964593068813,0.0,single,0.25,other / unknown,152876.0,skilled employee / official,1.0
0.2363636363636364,blue-collar,married,unknown,no,4822.0,yes,no,unknown,0.6333333333333333,may,0.530373308595374,0.08333333333333333,0.0,0.0,unknown,yes,0.04490693946718238,1.0,non-single (divorced / separated / married / widowed),0.20833333333333337,high school,165147.0,skilled employee / official,0.0
0.3454545454545454,blue-collar,married,primary,no,0.0,yes,no,unknown,0.6333333333333333,may,0.8816096733949643,0.08333333333333333,0.0,0.0,unknown,yes,0.04541741962748347,0.0,non-single (divorced / separated / married / widowed),0.3125,high school,140520.0,skilled employee / official,0.0
0.16363636363636364,blue-collar,single,primary,no,216.0,yes,no,unknown,0.6666666666666666,may,0.3525159143981316,0.0,0.0,0.0,unknown,yes,0.045927899780508596,0.0,single ,0.22916666666666663,high school,124203.0 $,skilled employee / official,0.5
